date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2025-01-17,"From Taiwan, the Latest Syncfo Pro Analyzes Coffee in Many Forms",https://dailycoffeenews.com/2025/01/17/from-taiwan-the-latest-synfo-pro-analyzes-coffee-in-many-forms/,True,taiwan latest syncfo pro analyzes coffee many forms,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-16,National Coffee Association Talks Directly to Consumers through aboutcoffee.org,https://dailycoffeenews.com/2025/01/16/national-coffee-association-talks-directly-to-consumers-through-aboutcoffee-org/,True,national coffee association talks directly consumers aboutcoffeeorg,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-16,Weekly Coffee News: A Pre-Grind AI Blender + Legacy Brand Refreshed,https://dailycoffeenews.com/2025/01/16/weekly-coffee-news-a-pre-grind-ai-blender-legacy-brand-refreshed/,True,weekly coffee news pregrind ai blender legacy brand refreshed,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-16,"Avercasso Launches Smaller Green Coffee Sorter, the CS Lite",https://dailycoffeenews.com/2025/01/16/avercasso-launches-smaller-green-coffee-sorter-the-cs-lite/,True,avercasso launches smaller green coffee sorter cs lite,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-15,Prima Coffee Equipment Opens Brick-and-Mortar Store in Louisville,https://dailycoffeenews.com/2025/01/15/prima-coffee-equipment-opens-brick-and-mortar-store-in-louisville/,True,prima coffee equipment opens brickandmortar store louisville,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-15,Coffee Holding Co. Sues Texas Broker Over Missing Coffee Shipment,https://dailycoffeenews.com/2025/01/15/coffee-holding-co-sues-texas-broker-over-missing-coffee-shipment/,True,coffee holding co sues texas broker missing coffee shipment,0.0,0.216,0.784,0,0,0,0,0,0,0,0,0,0,0.0,0.216,neutral
2025-01-15,"Compass Coffee Co-Founder Sues Owners, Alleging Fraud",https://dailycoffeenews.com/2025/01/15/compass-coffee-co-founder-sues-owners-alleging-fraud/,True,compass coffee cofounder sues owners alleging fraud,0.0,0.388,0.612,0,0,0,0,0,0,0,0,0,0,0.0,0.388,fall
2025-01-14,"Column: For Coffee’s Survival, Researchers Must Prioritize Climate Change",https://dailycoffeenews.com/2025/01/14/column-for-coffees-survival-researchers-must-prioritize-climate-change/,True,column coffees survival researchers must prioritize climate change,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-14,World’s First Air-to-Water Coffee Machine Appears at CES,https://dailycoffeenews.com/2025/01/14/worlds-first-air-to-water-coffee-machine-appears-at-ces/,True,worlds first airtowater coffee machine appears ces,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-14,Address Coffee Speaks to Quality With Multiroaster Bar in NE Florida,https://dailycoffeenews.com/2025/01/14/address-coffee-speaks-to-quality-with-multiroaster-bar-in-ne-florida/,True,address coffee speaks quality multiroaster bar ne florida,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-13,Otto Coffee Roasters is Off to a Promising Start in Binghamton,https://dailycoffeenews.com/2025/01/13/otto-coffee-roasters-is-off-to-a-promising-start-in-binghamton/,True,otto coffee roasters promising start binghamton,0.351,0.0,0.649,0,0,0,0,0,0,0,0,0,0,0.351,0.0,neutral
2025-01-10,Third Wave Water Acquires Perfect Coffee Water,https://dailycoffeenews.com/2025/01/10/third-wave-water-acquires-perfect-coffee-water/,True,third wave water acquires perfect coffee water,0.381,0.0,0.619,0,0,0,0,0,0,0,0,0,0,0.381,0.0,neutral
2025-01-10,Weekly Coffee News: Proud Mary’s All-Cold Journey + A Macro Cortado,https://dailycoffeenews.com/2025/01/10/weekly-coffee-news-proud-marys-all-cold-journey-a-macro-cortado/,True,weekly coffee news proud marys allcold journey macro cortado,0.279,0.0,0.721,0,0,0,0,0,0,0,0,0,0,0.279,0.0,neutral
2025-01-09,Costa Rica Study Shows Promise for Low-Elevation Arabica Hybrids in Shade,https://dailycoffeenews.com/2025/01/09/costa-rica-study-shows-promise-for-low-elevation-arabica-hybrids-in-shade/,True,costa rica study shows promise lowelevation arabica hybrids shade,0.223,0.0,0.777,0,0,0,0,0,0,0,0,0,0,0.223,0.0,neutral
2025-01-09,Pony Coffee Gallops Into Tulsa with First Cafe,https://dailycoffeenews.com/2025/01/09/pony-coffee-gallops-into-tulsa-with-first-cafe/,True,pony coffee gallops tulsa first cafe,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-08,Canada’s Happy Belly Acquiring Smile Tiger Coffee Roasters in $173K Deal,https://dailycoffeenews.com/2025/01/08/canadas-happy-belly-acquiring-smile-tiger-coffee-roasters-in-173k-deal/,True,canadas happy belly acquiring smile tiger coffee roasters 173k deal,0.437,0.0,0.563,0,0,0,0,0,0,0,0,0,0,0.437,0.0,neutral
2025-01-08,Study Finds the Best Time of Day to Drink Coffee for a Longer Life,https://dailycoffeenews.com/2025/01/08/study-finds-the-best-time-of-day-to-drink-coffee-for-a-longer-life/,True,study finds best time day drink coffee longer life,0.344,0.0,0.656,0,0,0,0,0,0,0,0,0,0,0.344,0.0,neutral
2025-01-07,Study: Coffee Drinking Significantly Reduces Head and Neck Cancer Risk,https://dailycoffeenews.com/2025/01/07/study-coffee-drinking-significantly-reduces-head-and-neck-cancer-risk/,True,study coffee drinking significantly reduces head neck cancer risk,0.0,0.481,0.519,0,0,0,0,0,0,0,0,0,0,0.0,0.481,rise
2025-01-07,Creature’s Plants & Coffee Offers Multiple Comforts in LA,https://dailycoffeenews.com/2025/01/07/creatures-plants-coffee-offers-multiple-comforts-in-la/,True,creatures plants coffee offers multiple comforts la,0.341,0.0,0.659,0,0,0,0,0,0,0,0,0,0,0.341,0.0,neutral
2025-01-06,10-Year-Old Upstate NY Brewery Sprouts Common Roots Coffee,https://dailycoffeenews.com/2025/01/06/10-year-old-upstate-ny-brewery-sprouts-common-roots-coffee/,True,10yearold upstate ny brewery sprouts common roots coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-06,FDA Says Coffee with Less Than Five Calories Can Be Called ‘Healthy’,https://dailycoffeenews.com/2025/01/06/fda-says-coffee-with-less-than-five-calories-can-be-called-healthy/,True,fda says coffee less five calories called healthy,0.278,0.0,0.722,0,0,0,0,0,0,0,0,0,0,0.278,0.0,neutral
2025-01-03,Weekly Coffee News: Southwest Roaster Showdown + How Franchising Works,https://dailycoffeenews.com/2025/01/03/weekly-coffee-news-southwest-roaster-showdown-how-franchising-works/,True,weekly coffee news southwest roaster showdown franchising works,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-02,Three Questions with Filmmaker and Third Space Coffee Owner Brooke Bierhaus Sutton,https://dailycoffeenews.com/2025/01/02/three-questions-with-filmmaker-and-third-space-coffee-owner-brooke-bierhaus-sutton/,True,three questions filmmaker third space coffee owner brooke bierhaus sutton,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-02,Iowa’s Euphoria Coffee Finds a Happy Home in Calmar,https://dailycoffeenews.com/2025/01/02/iowas-euphoria-coffee-finds-a-happy-home-in-calmar/,True,iowas euphoria coffee finds happy home calmar,0.615,0.0,0.385,0,0,0,0,0,0,0,0,0,0,0.615,0.0,rise
2025-01-01,Study Shows Links Between Coffee Drinking and Gut Health,https://dailycoffeenews.com/2025/01/01/study-shows-links-between-coffee-drinking-and-gut-health/,True,study shows links coffee drinking gut health,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-01,Design Details: Atomic Coffee Roasters Spreading Energy,https://dailycoffeenews.com/2025/01/01/design-details-atomic-coffee-roasters-spreading-energy/,True,design details atomic coffee roasters spreading energy,0.259,0.0,0.741,0,0,0,0,0,0,0,0,0,0,0.259,0.0,neutral
2024-12-31,"Coffee Research in 2024 Focused on Climate Change, Quality and Human Health",https://dailycoffeenews.com/2024/12/31/coffee-research-in-2024-focused-on-climate-change-quality-and-human-health/,True,coffee research 2024 focused climate change quality human health,0.245,0.0,0.755,0,0,0,0,0,0,0,0,0,0,0.245,0.0,neutral
2024-12-30,"Prices, EUDR and Value Inequity Defined the Year in Green Coffee",https://dailycoffeenews.com/2024/12/30/prices-eudr-and-value-inequity-defined-the-year-in-green-coffee/,True,prices eudr value inequity defined year green coffee,0.255,0.0,0.745,0,0,0,0,0,0,0,0,0,0,0.255,0.0,neutral
2024-12-30,25 New Coffee Roasters to Support in 2025,https://dailycoffeenews.com/2024/12/30/25-new-coffee-roasters-to-support-in-2025/,True,25 new coffee roasters support 2025,0.351,0.0,0.649,0,0,0,0,0,0,0,0,0,0,0.351,0.0,neutral
2024-12-27,Weekly Coffee News: Traders Find Alternatives + What Does ‘Forest’ Mean in EUDR,https://dailycoffeenews.com/2024/12/27/weekly-coffee-news-traders-find-alternatives-what-does-forest-mean-in-eudr/,True,weekly coffee news traders find alternatives forest mean eudr,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-26,Home Coffee Grinders Broke New Ground in 2024,https://dailycoffeenews.com/2024/12/26/home-coffee-grinders-broke-new-ground-in-2024/,True,home coffee grinders broke new ground 2024,0.0,0.318,0.682,0,0,0,0,0,0,0,0,0,0,0.0,0.318,neutral
2024-12-24,2024 Year In Review: 10 New Coffee Shops on the US West Coast,https://dailycoffeenews.com/2024/12/24/2024-year-in-review-10-new-coffee-shops-on-the-us-west-coast/,True,2024 year review 10 new coffee shops us west coast,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-24,2024 Year In Review: 10 New Coffee Shops in the US Midwest,https://dailycoffeenews.com/2024/12/24/2024-year-in-review-10-new-coffee-shops-in-the-us-midwest/,True,2024 year review 10 new coffee shops us midwest,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-24,The Biggest Coffee Business News Stories of 2024,https://dailycoffeenews.com/2024/12/24/the-biggest-coffee-business-news-stories-of-2024/,True,biggest coffee business news stories 2024,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-24,"2024 Year In Review: 10 New Coffee Shops in the US Rockies, Plains and Southwest",https://dailycoffeenews.com/2024/12/24/2024-year-in-review-10-new-coffee-shops-in-the-us-rockies-plains-and-southwest/,True,2024 year review 10 new coffee shops us rockies plains southwest,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-24,Best of ‘Three Questions’ 2024: Conversations with Coffee Leaders,https://dailycoffeenews.com/2024/12/24/best-of-three-questions-2024-conversations-with-coffee-leaders/,True,best three questions 2024 conversations coffee leaders,0.412,0.0,0.588,0,0,0,0,0,0,0,0,0,0,0.412,0.0,neutral
2024-12-23,2024 Year In Review: 10 New Coffee Shops in the US Southeast,https://dailycoffeenews.com/2024/12/23/2024-year-in-review-10-new-coffee-shops-in-the-us-southeast/,True,2024 year review 10 new coffee shops us southeast,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-23,2024 Year In Review: 10 New Coffee Shops in the US Northeast,https://dailycoffeenews.com/2024/12/23/2024-year-in-review-10-new-coffee-shops-in-the-us-northeast/,True,2024 year review 10 new coffee shops us northeast,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-20,Weekly Coffee News: Comment on Prices + Sustainability Award Nominations,https://dailycoffeenews.com/2024/12/20/weekly-coffee-news-comment-on-prices-sustainability-award-nominations/,True,weekly coffee news comment prices sustainability award nominations,0.333,0.0,0.667,0,0,0,0,0,0,0,0,0,0,0.333,0.0,neutral
2024-12-19,Maryland’s Aveley Farms Coffee Plants New Roastery Alongside Beer and Pizza,https://dailycoffeenews.com/2024/12/19/marylands-aveley-farms-coffee-plants-new-roastery-alongside-beer-and-pizza/,True,marylands aveley farms coffee plants new roastery alongside beer pizza,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-19,The Co-Founder of Charlotte’s Giddy Goat Coffee is Also a Paralympic Medalist,https://dailycoffeenews.com/2024/12/19/the-co-founder-of-charlottes-giddy-goat-coffee-is-also-a-paralympic-medalist/,True,cofounder charlottes giddy goat coffee also paralympic medalist,0.0,0.186,0.814,0,0,0,0,0,0,0,0,0,0,0.0,0.186,neutral
2024-12-18,Inaugural STLCoffeeFest Coming to St. Louis in February,https://dailycoffeenews.com/2024/12/18/inaugural-stlcoffeefest-coming-to-st-louis-in-february/,True,inaugural stlcoffeefest coming st louis february,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-18,Em Coffee House Brings Modern Vietnam to San Diego,https://dailycoffeenews.com/2024/12/18/em-coffee-house-brings-modern-vietnam-to-san-diego/,True,em coffee house brings modern vietnam san diego,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-17,US Coffee Producers Can Tap Into $2 Billion USDA Marketing Assistance Program,https://dailycoffeenews.com/2024/12/17/us-coffee-producers-can-tap-into-2-billion-usda-marketing-assistance-program/,True,us coffee producers tap 2 billion usda marketing assistance program,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-16,Researchers Find Highly Accurate AI Algorithm for Coffee Defect Detection,https://dailycoffeenews.com/2024/12/16/researchers-find-highly-accurate-ai-algorithm-for-coffee-defect-detection/,True,researchers find highly accurate ai algorithm coffee defect detection,0.0,0.231,0.769,0,0,0,0,0,0,0,0,0,0,0.0,0.231,neutral
2024-12-16,Missouri’s Upshot Coffee Turns Up in Clayon with HiFi Cafe,https://dailycoffeenews.com/2024/12/16/missouris-upshot-coffee-turns-up-in-clayon-with-hifi-cafe/,True,missouris upshot coffee turns clayon hifi cafe,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-13,Bigface Coffee’s First Cafe is a Retail Odyssey in Miami,https://dailycoffeenews.com/2024/12/13/bigface-coffees-first-cafe-is-a-retail-odyssey-in-miami/,True,bigface coffees first cafe retail odyssey miami,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-13,Weekly Coffee News: Vietnam Report + Taco Bell’s Cafe Concept,https://dailycoffeenews.com/2024/12/13/weekly-coffee-news-vietnam-report-taco-bells-cafe-concept/,True,weekly coffee news vietnam report taco bells cafe concept,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-12,Report: Climate Change Adaptation Plans Are Working for Coffee Producers,https://dailycoffeenews.com/2024/12/12/report-climate-change-adaptation-plans-are-working-for-coffee-producers/,True,report climate change adaptation plans working coffee producers,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-11,"Autumn Coffee’s Second Shop Falls Close to Home in Gresham, Oregon",https://dailycoffeenews.com/2024/12/11/autumn-coffees-second-shop-falls-close-to-home-in-gresham-oregon/,True,autumn coffees second shop falls close home gresham oregon,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,neutral
2024-12-11,Dutch Trader Sucden Coffee Surrenders $670K+ After ICE Allegations,https://dailycoffeenews.com/2024/12/11/dutch-trader-sucden-coffee-surrenders-670k-after-ice-allegations/,True,dutch trader sucden coffee surrenders 670k ice allegations,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-11,Major FAO Report Reveals ‘Hidden Costs’ of Coffee Production,https://dailycoffeenews.com/2024/12/11/major-fao-report-reveals-hidden-costs-of-coffee-production/,True,major fao report reveals hidden costs coffee production,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-10,Study: Coffee Greatly Reduces Risk of Co-Existing Cardio Diseases,https://dailycoffeenews.com/2024/12/10/study-coffee-greatly-reduces-risk-of-co-existing-cardio-diseases/,True,study coffee greatly reduces risk coexisting cardio diseases,0.0,0.254,0.746,0,0,0,0,0,0,0,0,0,0,0.0,0.254,rise
2024-12-10,Three Questions with Swelter Coffee Roasters Founder Stephanie Welter-Krause,https://dailycoffeenews.com/2024/12/10/three-questions-with-swelter-coffee-roasters-founder-stephanie-welter-krause/,True,three questions swelter coffee roasters founder stephanie welterkrause,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-09,Column: The Shifting Seasons of Coffee Shipments,https://dailycoffeenews.com/2024/12/09/column-the-shifting-seasons-of-coffee-shipments/,True,column shifting seasons coffee shipments,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-09,Hardline Coffee Puts Its Foot Down with Northwest Iowa Flagship Cafe,https://dailycoffeenews.com/2024/12/09/hardline-coffee-puts-its-foot-down-with-northwest-iowa-flagship-cafe/,True,hardline coffee puts foot northwest iowa flagship cafe,0.167,0.0,0.833,0,0,0,0,0,0,0,0,0,0,0.167,0.0,neutral
2024-12-06,Weekly Coffee News: Margin Calls on Traders + Host Arabia Launch,https://dailycoffeenews.com/2024/12/06/weekly-coffee-news-margin-calls-on-traders-host-arabia-launch/,True,weekly coffee news margin calls traders host arabia launch,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-05,Does Drinking Coffee While Pregnant Cause ADHD? Our Study Shows There’s No Strong Link,https://dailycoffeenews.com/2024/12/05/does-drinking-coffee-while-pregnant-cause-adhd-our-study-shows-theres-no-strong-link/,True,drinking coffee pregnant cause adhd study shows theres strong link,0.268,0.0,0.732,0,0,0,0,0,0,0,0,0,0,0.268,0.0,neutral
2024-12-05,New Investment Firm Sojourner Acquires Hawaii Coffee Company,https://dailycoffeenews.com/2024/12/05/new-investment-firm-sojourner-acquires-hawaii-coffee-company/,True,new investment firm sojourner acquires hawaii coffee company,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-04,Labor Violations Alleged in Starbucks and Nestlé Supply Chains in China,https://dailycoffeenews.com/2024/12/04/labor-violations-alleged-in-starbucks-and-nestle-supply-chains-in-china/,True,labor violations alleged starbucks nestlé supply chains china,0.0,0.327,0.673,0,0,0,0,0,0,0,0,0,0,0.0,0.327,neutral
2024-12-04,A Cell-Cultured Coffee Movement is Rapidly Advancing,https://dailycoffeenews.com/2024/12/04/a-cell-cultured-coffee-movement-is-rapidly-advancing/,True,cellcultured coffee movement rapidly advancing,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-03,La Coop Coffee Returns to DC with Flagship Roastery Cafe,https://dailycoffeenews.com/2024/12/03/la-coop-coffee-returns-to-dc-with-flagship-roastery-cafe/,True,la coop coffee returns dc flagship roastery cafe,0.167,0.0,0.833,0,0,0,0,0,0,0,0,0,0,0.167,0.0,neutral
2024-12-03,Little Victories Coffee Opens Another Winner in Ottawa,https://dailycoffeenews.com/2024/12/03/little-victories-coffee-opens-another-winner-in-ottawa/,True,little victories coffee opens another winner ottawa,0.388,0.0,0.612,0,0,0,0,0,0,0,0,0,0,0.388,0.0,neutral
2024-12-03,Study: Coffee Drinking May Increase ‘Healthspan’ by Nearly Two Years,https://dailycoffeenews.com/2024/12/03/study-coffee-drinking-may-increase-healthspan-by-nearly-two-years/,True,study coffee drinking may increase healthspan nearly two years,0.223,0.0,0.777,0,1,0,0,0,0,0,0,0,0,0.223,0.0,neutral
2024-12-03,Simonelli Group Acquires Drip Coffee Machine Maker 3Temp,https://dailycoffeenews.com/2024/12/03/simonelli-group-acquires-drip-coffee-machine-maker-3temp/,True,simonelli group acquires drip coffee machine maker 3temp,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-02,Inaugural Oakland Coffee Market Happening December 14,https://dailycoffeenews.com/2024/12/02/inaugural-oakland-coffee-market-happening-december-14/,True,inaugural oakland coffee market happening december 14,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-02,517 Coffee Expands its Area in Lansing with Roastery and Bar,https://dailycoffeenews.com/2024/12/02/517-coffee-expands-its-area-in-lansing-with-roastery-and-bar/,True,517 coffee expands area lansing roastery bar,0.189,0.0,0.811,0,0,0,0,0,0,0,0,0,0,0.189,0.0,neutral
2024-12-02,New Jersey Gets More Brews from Bleu Coffee,https://dailycoffeenews.com/2024/12/02/new-jersey-gets-more-brews-from-bleu-coffee/,True,new jersey gets brews bleu coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
